,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
1560,"('feel', 'you')",feel,you,13,7,0.035326086956521736
2179,"('home', 'because')",home,because,13,7,0.035326086956521736
126,"('a', 'kind')",a,kind,13,7,0.035326086956521736
3787,"('on', 'down')",on,down,13,7,0.035326086956521736
189,"('a', 'while')",a,while,13,7,0.035326086956521736
715,"('be', 'all')",be,all,13,7,0.035326086956521736
3334,"('my', 'fantasy')",my,fantasy,30,3,0.03493788819875776
5928,"('you', 'is')",you,is,10,9,0.03493788819875776
3704,"('of', 'our')",of,our,15,6,0.03493788819875776
4189,"('same', 'dear')",same,dear,10,9,0.03493788819875776
124,"('a', 'house')",a,house,15,6,0.03493788819875776
2701,"('king', 'of')",king,of,18,5,0.03493788819875776
4276,"('shake', 'it')",shake,it,18,5,0.03493788819875776
2693,"('kind', 'that')",kind,that,15,6,0.03493788819875776
5002,"('thing', 'you')",thing,you,10,9,0.03493788819875776
111,"('a', 'fool')",a,fool,10,9,0.03493788819875776
2200,"('home', 'in')",home,in,15,6,0.03493788819875776
210,"('about', 'my')",about,my,15,6,0.03493788819875776
4760,"('the', 'color')",the,color,15,6,0.03493788819875776
4724,"('that', 'she')",that,she,10,9,0.03493788819875776
3873,"('ooh', 'yeah')",ooh,yeah,10,9,0.03493788819875776
3990,"('place', 'i')",place,i,10,9,0.03493788819875776
5451,"('wanted', 'to')",wanted,to,15,6,0.03493788819875776
4923,"('the', 'very')",the,very,15,6,0.03493788819875776
2568,"('it', 'feels')",it,feels,15,6,0.03493788819875776
5138,"('to', 'eat')",to,eat,10,9,0.03493788819875776
1731,"('get', 'to')",get,to,11,8,0.034161490683229816
6007,"('you', 'up')",you,up,11,8,0.034161490683229816
4212,"('say', 'that')",say,that,11,8,0.034161490683229816
3548,"('not', 'even')",not,even,11,8,0.034161490683229816
5894,"('you', 'ever')",you,ever,11,8,0.034161490683229816
1111,"('christmas', 'that')",christmas,that,11,8,0.034161490683229816
5000,"('thing', 'that')",thing,that,11,8,0.034161490683229816
6028,"('your', 'body')",your,body,11,8,0.034161490683229816
2183,"('home', 'but')",home,but,11,8,0.034161490683229816
2995,"('made', 'me')",made,me,11,8,0.034161490683229816
4136,"('right', 'you')",right,you,11,8,0.034161490683229816
1505,"('eyes', 'i')",eyes,i,11,8,0.034161490683229816
1536,"('fantasy', 'girl')",fantasy,girl,29,3,0.03377329192546584
5062,"('though', 'we')",though,we,17,5,0.03299689440993789
5540,"('we', 'was')",we,was,17,5,0.03299689440993789
4586,"('sun', 'is')",sun,is,17,5,0.03299689440993789
507,"('angel', 'in')",angel,in,17,5,0.03299689440993789
1248,"('day', 'long')",day,long,12,7,0.03260869565217391
2581,"('it', 'if')",it,if,14,6,0.03260869565217391
4973,"('there', 'was')",there,was,14,6,0.03260869565217391
5838,"('yeah', 'you')",yeah,you,12,7,0.03260869565217391
4629,"('sweet', 'love')",sweet,love,12,7,0.03260869565217391
2365,"('i', 'only')",i,only,12,7,0.03260869565217391
4018,"('pretty', 'baby')",pretty,baby,12,7,0.03260869565217391
5829,"('yeah', 'oh')",yeah,oh,12,7,0.03260869565217391
4458,"('so', 'right')",so,right,12,7,0.03260869565217391
221,"('across', 'the')",across,the,12,7,0.03260869565217391
5242,"('together', 'we')",together,we,12,7,0.03260869565217391
167,"('a', 'smile')",a,smile,12,7,0.03260869565217391
3596,"('not', 'say')",not,say,12,7,0.03260869565217391
5778,"('world', 'and')",world,and,12,7,0.03260869565217391
2874,"('live', 'in')",live,in,12,7,0.03260869565217391
4820,"('the', 'lights')",the,lights,12,7,0.03260869565217391
340,"('am', 'home')",am,home,14,6,0.03260869565217391
2386,"('i', 'swear')",i,swear,12,7,0.03260869565217391
3217,"('mind', 'and')",mind,and,12,7,0.03260869565217391
1798,"('girl', 'to')",girl,to,14,6,0.03260869565217391
3503,"('night', 'to')",night,to,21,4,0.03260869565217391
2209,"('home', 'my')",home,my,14,6,0.03260869565217391
5557,"('were', 'always')",were,always,14,6,0.03260869565217391
5826,"('yeah', 'it')",yeah,it,14,6,0.03260869565217391
2951,"('love', 'my')",love,my,12,7,0.03260869565217391
789,"('because', 'we')",because,we,12,7,0.03260869565217391
2972,"('lover', ""'s"")",lover,'s,21,4,0.03260869565217391
5150,"('to', 'hear')",to,hear,12,7,0.03260869565217391
6054,"('your', 'life')",your,life,14,6,0.03260869565217391
5860,"('you', 'always')",you,always,12,7,0.03260869565217391
5903,"('you', 'from')",you,from,12,7,0.03260869565217391
1502,"('eyes', 'and')",eyes,and,12,7,0.03260869565217391
1959,"('guess', 'i')",guess,i,14,6,0.03260869565217391
5577,"('what', 'we')",what,we,12,7,0.03260869565217391
723,"('be', 'doin')",be,doin,12,7,0.03260869565217391
137,"('a', 'love')",a,love,12,7,0.03260869565217391
2636,"('just', 'as')",just,as,14,6,0.03260869565217391
4243,"('see', 'them')",see,them,9,9,0.031444099378881984
5610,"('while', 'you')",while,you,9,9,0.031444099378881984
1942,"('grass', 'is')",grass,is,27,3,0.031444099378881984
4350,"('sing', 'alleluia')",sing,alleluia,9,9,0.031444099378881984
862,"('bird', 'that')",bird,that,27,3,0.031444099378881984
3085,"('me', 'but')",me,but,9,9,0.031444099378881984
282,"('alleluia', 'christ')",alleluia,christ,9,9,0.031444099378881984
1367,"('dream', 'baby')",dream,baby,27,3,0.031444099378881984
878,"('bless', 'your')",bless,your,27,3,0.031444099378881984
497,"('and', 'your')",and,your,9,9,0.031444099378881984
4336,"('sight', 'glories')",sight,glories,9,9,0.031444099378881984
5966,"('you', 'please')",you,please,27,3,0.031444099378881984
3552,"('not', 'forget')",not,forget,16,5,0.031055900621118012
4779,"('the', 'faces')",the,faces,10,8,0.031055900621118012
832,"('bells', 'on')",bells,on,16,5,0.031055900621118012
3038,"('man', 'i')",man,i,10,8,0.031055900621118012
3168,"('me', 'up')",me,up,10,8,0.031055900621118012
2493,"('is', 'for')",is,for,10,8,0.031055900621118012
5607,"('while', 'i')",while,i,10,8,0.031055900621118012
3563,"('not', 'home')",not,home,20,4,0.031055900621118012
2607,"('it', 'takes')",it,takes,10,8,0.031055900621118012
4749,"('the', 'blues')",the,blues,10,8,0.031055900621118012
5065,"('thought', 'of')",thought,of,20,4,0.031055900621118012
3898,"('our', 'love')",our,love,10,8,0.031055900621118012
993,"('but', 'she')",but,she,10,8,0.031055900621118012
5876,"('you', 'but')",you,but,10,8,0.031055900621118012
3686,"('of', 'her')",of,her,10,8,0.031055900621118012
5624,"('white', 'the')",white,the,10,8,0.031055900621118012
1405,"('each', 'other')",each,other,10,8,0.031055900621118012
4940,"('the', 'young')",the,young,10,8,0.031055900621118012
534,"('are', 'far')",are,far,10,8,0.031055900621118012
2164,"('holy', 'holy')",holy,holy,40,2,0.031055900621118012
1387,"('dreams', 'come')",dreams,come,10,8,0.031055900621118012
2559,"('it', 'come')",it,come,10,8,0.031055900621118012
3847,"('one', 'thing')",one,thing,10,8,0.031055900621118012
3146,"('me', 'see')",me,see,13,6,0.030279503105590064
5431,"('walk', 'away')",walk,away,13,6,0.030279503105590064
4818,"('the', 'last')",the,last,13,6,0.030279503105590064
5425,"('wait', 'for')",wait,for,13,6,0.030279503105590064
1668,"('free', 'you')",free,you,13,6,0.030279503105590064
3022,"('making', 'love')",making,love,13,6,0.030279503105590064
5435,"('want', 'a')",want,a,13,6,0.030279503105590064
1840,"('go', 'girl')",go,girl,26,3,0.030279503105590064
188,"('a', 'way')",a,way,13,6,0.030279503105590064
788,"('because', 'the')",because,the,13,6,0.030279503105590064
2174,"('home', 'again')",home,again,13,6,0.030279503105590064
5673,"('will', 'ever')",will,ever,13,6,0.030279503105590064
1105,"('christmas', 'is')",christmas,is,13,6,0.030279503105590064
251,"('all', 'about')",all,about,13,6,0.030279503105590064
2399,"('i', 'wanted')",i,wanted,13,6,0.030279503105590064
3556,"('not', 'going')",not,going,13,6,0.030279503105590064
3555,"('not', 'go')",not,go,13,6,0.030279503105590064
4891,"('the', 'silver')",the,silver,13,6,0.030279503105590064
3550,"('not', 'find')",not,find,13,6,0.030279503105590064
3923,"('over', 'and')",over,and,13,6,0.030279503105590064
339,"('am', 'here')",am,here,11,7,0.029891304347826088
3598,"('not', 'seem')",not,seem,11,7,0.029891304347826088
5989,"('you', 'take')",you,take,11,7,0.029891304347826088
1408,"('earth', 'and')",earth,and,11,7,0.029891304347826088
3116,"('me', 'if')",me,if,11,7,0.029891304347826088
1190,"('could', 'make')",could,make,11,7,0.029891304347826088
2495,"('is', 'going')",is,going,11,7,0.029891304347826088
1580,"('find', 'me')",find,me,11,7,0.029891304347826088
58,"(""'s"", 'only')",'s,only,11,7,0.029891304347826088
3076,"('me', 'at')",me,at,11,7,0.029891304347826088
4893,"('the', 'snow')",the,snow,11,7,0.029891304347826088
2505,"('is', 'it')",is,it,11,7,0.029891304347826088
836,"('beneath', 'the')",beneath,the,11,7,0.029891304347826088
4967,"('there', 'in')",there,in,11,7,0.029891304347826088
4537,"('stars', 'above')",stars,above,11,7,0.029891304347826088
2963,"('love', 'will')",love,will,11,7,0.029891304347826088
270,"('all', 'over')",all,over,11,7,0.029891304347826088
34,"(""'s"", 'go')",'s,go,11,7,0.029891304347826088
2362,"('i', 'must')",i,must,11,7,0.029891304347826088
6009,"('you', 'walk')",you,walk,11,7,0.029891304347826088
856,"('bird', 'bird')",bird,bird,38,2,0.029503105590062112
261,"('all', 'good')",all,good,19,4,0.029503105590062112
311,"('always', 'on')",always,on,19,4,0.029503105590062112
1678,"('from', 'a')",from,a,19,4,0.029503105590062112
2451,"('in', 'paradise')",in,paradise,19,4,0.029503105590062112
2234,"('home', 'where')",home,where,19,4,0.029503105590062112
5099,"('time', 'it')",time,it,19,4,0.029503105590062112
2266,"('house', 'i')",house,i,19,4,0.029503105590062112
2570,"('it', 'for')",it,for,19,4,0.029503105590062112
6024,"('your', 'baby')",your,baby,15,5,0.029114906832298136
1371,"('dream', 'is')",dream,is,25,3,0.029114906832298136
2529,"('is', 'there')",is,there,15,5,0.029114906832298136
65,"(""'s"", 'something')",'s,something,15,5,0.029114906832298136
3717,"('of', 'these')",of,these,15,5,0.029114906832298136
4685,"('than', 'a')",than,a,15,5,0.029114906832298136
3321,"('my', 'candy')",my,candy,25,3,0.029114906832298136
40,"(""'s"", 'home')",'s,home,15,5,0.029114906832298136
2231,"('home', 'we')",home,we,25,3,0.029114906832298136
4711,"('that', 'kind')",that,kind,25,3,0.029114906832298136
2720,"('know', 'is')",know,is,15,5,0.029114906832298136
654,"('baby', 'home')",baby,home,25,3,0.029114906832298136
1127,"('close', 'we')",close,we,15,5,0.029114906832298136
1911,"('good', 'luck')",good,luck,37,2,0.02872670807453416
146,"('a', 'movie')",a,movie,12,6,0.027950310559006212
991,"('but', 'now')",but,now,9,8,0.027950310559006212
1259,"('day', 'you')",day,you,9,8,0.027950310559006212
3570,"('not', 'leave')",not,leave,12,6,0.027950310559006212
3518,"('no', 'need')",no,need,9,8,0.027950310559006212
2249,"('honey', 'i')",honey,i,12,6,0.027950310559006212
5945,"('you', 'may')",you,may,12,6,0.027950310559006212
1428,"('easy', 'got')",easy,got,18,4,0.027950310559006212
2579,"('it', 'here')",it,here,18,4,0.027950310559006212
5995,"('you', 'there')",you,there,9,8,0.027950310559006212
3493,"('night', 'long')",night,long,12,6,0.027950310559006212
1252,"('day', 'so')",day,so,18,4,0.027950310559006212
4324,"('should', 'be')",should,be,9,8,0.027950310559006212
4975,"('there', 'will')",there,will,9,8,0.027950310559006212
1370,"('dream', 'i')",dream,i,12,6,0.027950310559006212
797,"('bed', 'of')",bed,of,12,6,0.027950310559006212
5382,"('up', 'i')",up,i,9,8,0.027950310559006212
4775,"('the', 'earth')",the,earth,12,6,0.027950310559006212
5300,"('tree', 'you')",tree,you,12,6,0.027950310559006212
417,"('and', 'go')",and,go,18,4,0.027950310559006212
4625,"('sweet', 'dreams')",sweet,dreams,18,4,0.027950310559006212
4022,"('pretty', 'little')",pretty,little,18,4,0.027950310559006212
3612,"('not', 'that')",not,that,18,4,0.027950310559006212
5518,"('we', 'go')",we,go,12,6,0.027950310559006212
4873,"('the', 'right')",the,right,9,8,0.027950310559006212
1541,"('far', 'from')",far,from,12,6,0.027950310559006212
3412,"('name', 'bless')",name,bless,18,4,0.027950310559006212
4518,"('soul', 'i')",soul,i,18,4,0.027950310559006212
164,"('a', 'simple')",a,simple,18,4,0.027950310559006212
2961,"('love', 'we')",love,we,9,8,0.027950310559006212
579,"('around', 'and')",around,and,9,8,0.027950310559006212
1214,"('cry', 'i')",cry,i,9,8,0.027950310559006212
601,"('as', 'we')",as,we,12,6,0.027950310559006212
5347,"('two', 'three')",two,three,18,4,0.027950310559006212
2722,"('know', 'just')",know,just,9,8,0.027950310559006212
5454,"('wants', 'to')",wants,to,14,5,0.02717391304347826
78,"(""'s"", 'wrong')",'s,wrong,10,7,0.02717391304347826
5790,"('world', 'to')",world,to,10,7,0.02717391304347826
3093,"('me', 'do')",me,do,10,7,0.02717391304347826
5709,"('will', 'walk')",will,walk,14,5,0.02717391304347826
372,"('am', 'your')",am,your,10,7,0.02717391304347826
5525,"('we', 'know')",we,know,10,7,0.02717391304347826
3301,"('much', 'too')",much,too,10,7,0.02717391304347826
2928,"('lot', 'of')",lot,of,14,5,0.02717391304347826
4876,"('the', 'river')",the,river,10,7,0.02717391304347826
2105,"('here', ""'s"")",here,'s,10,7,0.02717391304347826
2537,"('is', 'where')",is,where,10,7,0.02717391304347826
6079,"('your', 'soul')",your,soul,10,7,0.02717391304347826
1037,"('can', 'count')",can,count,10,7,0.02717391304347826
3719,"('of', 'time')",of,time,10,7,0.02717391304347826
549,"('are', 'mine')",are,mine,14,5,0.02717391304347826
3333,"('my', 'face')",my,face,10,7,0.02717391304347826
2103,"('her', 'to')",her,to,10,7,0.02717391304347826
585,"('around', 'you')",around,you,10,7,0.02717391304347826
2508,"('is', 'like')",is,like,14,5,0.02717391304347826
3515,"('no', 'i')",no,i,10,7,0.02717391304347826
1337,"('door', 'and')",door,and,14,5,0.02717391304347826
1778,"('girl', 'let')",girl,let,14,5,0.02717391304347826
2391,"('i', 'told')",i,told,14,5,0.02717391304347826
2282,"('how', 'good')",how,good,14,5,0.02717391304347826
2280,"('how', 'do')",how,do,10,7,0.02717391304347826
2735,"('know', 'when')",know,when,10,7,0.02717391304347826
4609,"('sure', 'do')",sure,do,14,5,0.02717391304347826
173,"('a', 'star')",a,star,10,7,0.02717391304347826
3651,"('now', 'she')",now,she,10,7,0.02717391304347826
3352,"('my', 'how')",my,how,10,7,0.02717391304347826
5949,"('you', 'more')",you,more,10,7,0.02717391304347826
4494,"('something', 'that')",something,that,14,5,0.02717391304347826
2502,"('is', 'i')",is,i,23,3,0.026785714285714284
1784,"('girl', 'now')",girl,now,23,3,0.026785714285714284
2248,"('honey', 'honey')",honey,honey,23,3,0.026785714285714284
5749,"('without', 'it')",without,it,17,4,0.026397515527950312
2185,"('home', 'chicago')",home,chicago,17,4,0.026397515527950312
113,"('a', 'friend')",a,friend,17,4,0.026397515527950312
838,"('beside', 'me')",beside,me,11,6,0.02562111801242236
37,"(""'s"", 'gone')",'s,gone,11,6,0.02562111801242236
3914,"('out', 'on')",out,on,11,6,0.02562111801242236
680,"('baby', 'take')",baby,take,11,6,0.02562111801242236
3607,"('not', 'stop')",not,stop,11,6,0.02562111801242236
4936,"('the', 'word')",the,word,22,3,0.02562111801242236
2428,"('in', 'and')",in,and,11,6,0.02562111801242236
666,"('baby', 'now')",baby,now,22,3,0.02562111801242236
5503,"('we', ""'d"")",we,'d,11,6,0.02562111801242236
5687,"('will', 'love')",will,love,11,6,0.02562111801242236
3368,"('my', 'name')",my,name,11,6,0.02562111801242236
896,"('blue', 'i')",blue,i,11,6,0.02562111801242236
96,"('a', 'chance')",a,chance,11,6,0.02562111801242236
704,"('back', 'i')",back,i,11,6,0.02562111801242236
716,"('be', 'alone')",be,alone,11,6,0.02562111801242236
594,"('as', 'long')",as,long,11,6,0.02562111801242236
5274,"('took', 'my')",took,my,11,6,0.02562111801242236
2943,"('love', 'her')",love,her,11,6,0.02562111801242236
4763,"('the', 'corner')",the,corner,11,6,0.02562111801242236
2374,"('i', 'remember')",i,remember,11,6,0.02562111801242236
4519,"('soul', 'is')",soul,is,22,3,0.02562111801242236
4961,"('there', 'are')",there,are,11,6,0.02562111801242236
333,"('am', 'getting')",am,getting,13,5,0.025232919254658384
5033,"('this', 'girl')",this,girl,13,5,0.025232919254658384
2010,"('have', 'my')",have,my,13,5,0.025232919254658384
1806,"('girl', 'your')",girl,your,13,5,0.025232919254658384
1495,"('everything', 'you')",everything,you,13,5,0.025232919254658384
3035,"('man', 'do')",man,do,13,5,0.025232919254658384
937,"('boy', 'i')",boy,i,13,5,0.025232919254658384
5247,"('tomorrow', 'i')",tomorrow,i,13,5,0.025232919254658384
5584,"('when', 'my')",when,my,13,5,0.025232919254658384
2540,"('is', 'you')",is,you,13,5,0.025232919254658384
1565,"('feels', 'like')",feels,like,13,5,0.025232919254658384
91,"('a', 'boy')",a,boy,13,5,0.025232919254658384
5703,"('will', 'sing')",will,sing,13,5,0.025232919254658384
5136,"('to', 'dream')",to,dream,13,5,0.025232919254658384
3263,"('more', 'i')",more,i,13,5,0.025232919254658384
3162,"('me', 'this')",me,this,13,5,0.025232919254658384
2612,"('it', 'too')",it,too,13,5,0.025232919254658384
3999,"('please', 'do')",please,do,13,5,0.025232919254658384
1909,"('good', 'it')",good,it,13,5,0.025232919254658384
2255,"('honey', 'you')",honey,you,13,5,0.025232919254658384
1449,"('end', 'of')",end,of,8,8,0.024844720496894408
3667,"('of', 'an')",of,an,16,4,0.024844720496894408
2863,"('little', 'more')",little,more,16,4,0.024844720496894408
4567,"('stream', 'from')",stream,from,8,8,0.024844720496894408
3733,"('off', 'the')",off,the,8,8,0.024844720496894408
5940,"('you', 'look')",you,look,8,8,0.024844720496894408
4540,"('start', 'calling')",start,calling,8,8,0.024844720496894408
2706,"('knew', 'the')",knew,the,32,2,0.024844720496894408
1824,"('glories', 'stream')",glories,stream,8,8,0.024844720496894408
812,"('been', 'you')",been,you,32,2,0.024844720496894408
5889,"('you', 'did')",you,did,8,8,0.024844720496894408
947,"('brand', 'new')",brand,new,8,8,0.024844720496894408
5271,"('too', 'much')",too,much,8,8,0.024844720496894408
541,"('are', 'holy')",are,holy,32,2,0.024844720496894408
4542,"('start', 'falling')",start,falling,8,8,0.024844720496894408
819,"('behind', 'the')",behind,the,16,4,0.024844720496894408
1246,"('day', 'is')",day,is,8,8,0.024844720496894408
5465,"('was', 'my')",was,my,16,4,0.024844720496894408
5885,"('you', 'could')",you,could,8,8,0.024844720496894408
2006,"('have', 'knew')",have,knew,32,2,0.024844720496894408
5216,"('to', 'think')",to,think,8,8,0.024844720496894408
1340,"('door', 'would')",door,would,32,2,0.024844720496894408
1411,"('earth', 'hallelujah')",earth,hallelujah,32,2,0.024844720496894408
4457,"('so', 'pretty')",so,pretty,9,7,0.024456521739130436
2401,"('i', 'watch')",i,watch,9,7,0.024456521739130436
3119,"('me', 'is')",me,is,9,7,0.024456521739130436
6045,"('your', 'hand')",your,hand,9,7,0.024456521739130436
2476,"('into', 'my')",into,my,9,7,0.024456521739130436
2426,"('in', 'all')",in,all,9,7,0.024456521739130436
5868,"('you', 'be')",you,be,9,7,0.024456521739130436
4736,"('that', 'your')",that,your,9,7,0.024456521739130436
5937,"('you', 'left')",you,left,9,7,0.024456521739130436
286,"('alone', 'and')",alone,and,9,7,0.024456521739130436
3765,"('oh', 'what')",oh,what,9,7,0.024456521739130436
115,"('a', 'ghetto')",a,ghetto,21,3,0.024456521739130436
3698,"('of', 'mine')",of,mine,9,7,0.024456521739130436
4031,"('promise', 'you')",promise,you,9,7,0.024456521739130436
2327,"('i', 'find')",i,find,9,7,0.024456521739130436
4252,"('seems', 'to')",seems,to,9,7,0.024456521739130436
3632,"('now', 'baby')",now,baby,9,7,0.024456521739130436
5865,"('you', 'at')",you,at,9,7,0.024456521739130436
4748,"('the', 'blue')",the,blue,9,7,0.024456521739130436
2614,"('it', 'up')",it,up,9,7,0.024456521739130436
3327,"('my', 'door')",my,door,12,5,0.023291925465838508
1419,"('easy', 'as')",easy,as,12,5,0.023291925465838508
451,"('and', 'on')",and,on,10,6,0.023291925465838508
2521,"('is', 'over')",is,over,20,3,0.023291925465838508
5517,"('we', 'get')",we,get,12,5,0.023291925465838508
1626,"('for', 'sure')",for,sure,10,6,0.023291925465838508
737,"('be', 'just')",be,just,15,4,0.023291925465838508
735,"('be', 'in')",be,in,12,5,0.023291925465838508
2545,"('it', 'ai')",it,ai,15,4,0.023291925465838508
3423,"('need', 'a')",need,a,10,6,0.023291925465838508
3648,"('now', 'now')",now,now,12,5,0.023291925465838508
2061,"('heart', 'to')",heart,to,10,6,0.023291925465838508
4037,"('put', 'your')",put,your,10,6,0.023291925465838508
1407,"('early', 'in')",early,in,12,5,0.023291925465838508
1000,"('but', 'when')",but,when,10,6,0.023291925465838508
6006,"('you', 'understand')",you,understand,10,6,0.023291925465838508
1648,"('found', 'you')",found,you,12,5,0.023291925465838508
2238,"('home', 'yes')",home,yes,10,6,0.023291925465838508
3135,"('me', 'now')",me,now,12,5,0.023291925465838508
328,"('am', 'feeling')",am,feeling,10,6,0.023291925465838508
494,"('and', 'with')",and,with,10,6,0.023291925465838508
795,"('bed', 'i')",bed,i,12,5,0.023291925465838508
568,"('are', 'we')",are,we,10,6,0.023291925465838508
5464,"('was', 'just')",was,just,10,6,0.023291925465838508
326,"('am', 'dreaming')",am,dreaming,10,6,0.023291925465838508
1027,"('call', 'your')",call,your,12,5,0.023291925465838508
2830,"('like', 'it')",like,it,10,6,0.023291925465838508
3365,"('my', 'money')",my,money,12,5,0.023291925465838508
440,"('and', 'love')",and,love,12,5,0.023291925465838508
4211,"('say', 'no')",say,no,12,5,0.023291925465838508
1683,"('from', 'here')",from,here,15,4,0.023291925465838508
3259,"('more', 'daddy')",more,daddy,30,2,0.023291925465838508
4504,"('somewhere', 'over')",somewhere,over,15,4,0.023291925465838508
3832,"('one', 'girl')",one,girl,12,5,0.023291925465838508
3533,"('not', 'afford')",not,afford,12,5,0.023291925465838508
3245,"('moment', 'i')",moment,i,10,6,0.023291925465838508
6062,"('your', 'man')",your,man,10,6,0.023291925465838508
815,"('before', 'you')",before,you,10,6,0.023291925465838508
2436,"('in', 'heaven')",in,heaven,12,5,0.023291925465838508
422,"('and', 'he')",and,he,10,6,0.023291925465838508
3815,"('on', 'to')",on,to,12,5,0.023291925465838508
138,"('a', 'lullaby')",a,lullaby,10,6,0.023291925465838508
608,"('at', 'all')",at,all,10,6,0.023291925465838508
6043,"('your', 'girl')",your,girl,20,3,0.023291925465838508
1776,"('girl', 'it')",girl,it,10,6,0.023291925465838508
2952,"('love', 'of')",love,of,10,6,0.023291925465838508
1849,"('go', 'on')",go,on,15,4,0.023291925465838508
4407,"('slow', 'and')",slow,and,29,2,0.02251552795031056
5144,"('to', 'fly')",to,fly,29,2,0.02251552795031056
3510,"('no', 'easy')",no,easy,29,2,0.02251552795031056
3867,"('ooh', 'girl')",ooh,girl,19,3,0.022127329192546584
3067,"('maybe', 'tomorrow')",maybe,tomorrow,19,3,0.022127329192546584
630,"('aye', 'aye')",aye,aye,19,3,0.022127329192546584
530,"('are', 'an')",are,an,19,3,0.022127329192546584
4122,"('right', 'in')",right,in,19,3,0.022127329192546584
1085,"('cheer', 'up')",cheer,up,19,3,0.022127329192546584
1378,"('dream', 'sweet')",dream,sweet,19,3,0.022127329192546584
5198,"('to', 'shine')",to,shine,8,7,0.021739130434782608
3054,"('matter', 'what')",matter,what,14,4,0.021739130434782608
5459,"('was', 'all')",was,all,8,7,0.021739130434782608
5148,"('to', 'got')",to,got,14,4,0.021739130434782608
3458,"('never', 'saw')",never,saw,14,4,0.021739130434782608
2450,"('in', 'our')",in,our,8,7,0.021739130434782608
2724,"('know', 'my')",know,my,8,7,0.021739130434782608
2206,"('home', 'let')",home,let,14,4,0.021739130434782608
4850,"('the', 'old')",the,old,8,7,0.021739130434782608
2593,"('it', 'oh')",it,oh,8,7,0.021739130434782608
1013,"('by', 'night')",by,night,14,4,0.021739130434782608
4914,"('the', 'town')",the,town,8,7,0.021739130434782608
1306,"('do', 'oh')",do,oh,8,7,0.021739130434782608
6025,"('your', 'back')",your,back,8,7,0.021739130434782608
4659,"('talk', 'about')",talk,about,14,4,0.021739130434782608
5997,"('you', 'this')",you,this,8,7,0.021739130434782608
784,"('because', 'of')",because,of,8,7,0.021739130434782608
1906,"('good', 'i')",good,i,8,7,0.021739130434782608
529,"('are', 'always')",are,always,14,4,0.021739130434782608
840,"('best', 'friend')",best,friend,8,7,0.021739130434782608
2108,"('here', 'baby')",here,baby,14,4,0.021739130434782608
987,"('but', 'my')",but,my,8,7,0.021739130434782608
4181,"('said', 'the')",said,the,14,4,0.021739130434782608
1311,"('do', 'the')",do,the,8,7,0.021739130434782608
1276,"('diamond', 'girl')",diamond,girl,28,2,0.021739130434782608
2969,"('loved', 'me')",loved,me,14,4,0.021739130434782608
4204,"('saw', 'you')",saw,you,8,7,0.021739130434782608
877,"('bless', 'you')",bless,you,14,4,0.021739130434782608
2199,"('home', 'if')",home,if,14,4,0.021739130434782608
3172,"('me', 'well')",me,well,8,7,0.021739130434782608
2733,"('know', 'we')",know,we,8,7,0.021739130434782608
580,"('around', 'me')",around,me,8,7,0.021739130434782608
5942,"('you', 'loved')",you,loved,14,4,0.021739130434782608
3615,"('not', 'to')",not,to,8,7,0.021739130434782608
2997,"('made', 'of')",made,of,8,7,0.021739130434782608
5575,"('what', 'to')",what,to,8,7,0.021739130434782608
779,"('because', 'all')",because,all,14,4,0.021739130434782608
4434,"('so', 'fine')",so,fine,8,7,0.021739130434782608
2548,"('it', 'and')",it,and,11,5,0.021350931677018632
693,"('baby', 'with')",baby,with,11,5,0.021350931677018632
3075,"('me', 'as')",me,as,11,5,0.021350931677018632
1710,"('gave', 'me')",gave,me,11,5,0.021350931677018632
5967,"('you', 'pretty')",you,pretty,11,5,0.021350931677018632
3053,"('matter', 'to')",matter,to,11,5,0.021350931677018632
1755,"('girl', 'baby')",girl,baby,11,5,0.021350931677018632
5039,"('this', 'life')",this,life,11,5,0.021350931677018632
5372,"('up', 'all')",up,all,11,5,0.021350931677018632
4872,"('the', 'rest')",the,rest,11,5,0.021350931677018632
738,"('be', 'like')",be,like,11,5,0.021350931677018632
2483,"('is', 'all')",is,all,11,5,0.021350931677018632
2898,"('long', 'time')",long,time,11,5,0.021350931677018632
3411,"('name', 'and')",name,and,11,5,0.021350931677018632
2939,"('love', 'for')",love,for,11,5,0.021350931677018632
5524,"('we', 'just')",we,just,11,5,0.021350931677018632
5878,"('you', 'by')",you,by,11,5,0.021350931677018632
4986,"('they', 'could')",they,could,9,6,0.02096273291925466
3519,"('no', 'no')",no,no,9,6,0.02096273291925466
3716,"('of', 'them')",of,them,9,6,0.02096273291925466
3577,"('not', 'make')",not,make,9,6,0.02096273291925466
1241,"('day', 'but')",day,but,9,6,0.02096273291925466
4766,"('the', 'darkness')",the,darkness,9,6,0.02096273291925466
5428,"('waiting', 'for')",waiting,for,9,6,0.02096273291925466
3745,"('oh', 'girl')",oh,girl,9,6,0.02096273291925466
3998,"('please', 'come')",please,come,9,6,0.02096273291925466
1023,"('call', 'it')",call,it,9,6,0.02096273291925466
1078,"('certain', 'and')",certain,and,9,6,0.02096273291925466
276,"('all', 'these')",all,these,9,6,0.02096273291925466
1516,"('face', 'in')",face,in,9,6,0.02096273291925466
3753,"('oh', 'let')",oh,let,9,6,0.02096273291925466
5122,"('to', 'believe')",to,believe,9,6,0.02096273291925466
2004,"('have', 'had')",have,had,9,6,0.02096273291925466
