,bigram,word1,word2,totalRepetitions,fileOcurrences,weight
6458,"('they', 'can')",they,can,10,9,0.03493788819875776
2527,"('happy', 'when')",happy,when,18,5,0.03493788819875776
3915,"('love', 'tell')",love,tell,18,5,0.03493788819875776
7358,"('with', 'it')",with,it,15,6,0.03493788819875776
3991,"('made', 'my')",made,my,10,9,0.03493788819875776
949,"('back', 'in')",back,in,10,9,0.03493788819875776
2229,"('get', 'ready')",get,ready,15,6,0.03493788819875776
2366,"('goes', 'down')",goes,down,10,9,0.03493788819875776
1811,"('enough', 'no')",enough,no,18,5,0.03493788819875776
3418,"('kiss', 'my')",kiss,my,15,6,0.03493788819875776
5008,"('on', 'this')",on,this,10,9,0.03493788819875776
5390,"('really', 'really')",really,really,15,6,0.03493788819875776
2479,"('hand', 'and')",hand,and,10,9,0.03493788819875776
533,"('and', 'as')",and,as,10,9,0.03493788819875776
2493,"('happen', 'to')",happen,to,15,6,0.03493788819875776
6022,"('sun', 'goes')",sun,goes,10,9,0.03493788819875776
1532,"('could', 'have')",could,have,10,9,0.03493788819875776
205,"('a', 'place')",a,place,10,9,0.03493788819875776
5480,"('room', 'and')",room,and,10,9,0.03493788819875776
881,"('baby', 'all')",baby,all,15,6,0.03493788819875776
2943,"('i', 'make')",i,make,11,8,0.034161490683229816
1503,"('come', 'true')",come,true,11,8,0.034161490683229816
5854,"('someone', 'like')",someone,like,11,8,0.034161490683229816
638,"('and', 'see')",and,see,11,8,0.034161490683229816
5296,"('please', 'you')",please,you,11,8,0.034161490683229816
7071,"('we', ""'d"")",we,'d,11,8,0.034161490683229816
498,"('am', 'under')",am,under,11,8,0.034161490683229816
7850,"('your', 'lips')",your,lips,11,8,0.034161490683229816
554,"('and', 'everything')",and,everything,11,8,0.034161490683229816
5037,"('one', 'else')",one,else,11,8,0.034161490683229816
4501,"('near', 'me')",near,me,11,8,0.034161490683229816
4672,"('none', 'like')",none,like,22,4,0.034161490683229816
6730,"('to', 'sing')",to,sing,11,8,0.034161490683229816
2695,"('heaven', 'heaven')",heaven,heaven,22,4,0.034161490683229816
2026,"('find', 'me')",find,me,11,8,0.034161490683229816
6370,"('the', 'storm')",the,storm,11,8,0.034161490683229816
6712,"('to', 'please')",to,please,11,8,0.034161490683229816
5809,"('so', 'tell')",so,tell,11,8,0.034161490683229816
4696,"('not', 'ever')",not,ever,11,8,0.034161490683229816
7403,"('wonder', 'what')",wonder,what,11,8,0.034161490683229816
7382,"('within', 'my')",within,my,11,8,0.034161490683229816
454,"('am', 'free')",am,free,11,8,0.034161490683229816
1540,"('could', 'only')",could,only,11,8,0.034161490683229816
7157,"('were', 'my')",were,my,11,8,0.034161490683229816
2422,"('got', 'no')",got,no,11,8,0.034161490683229816
3587,"('life', 'the')",life,the,11,8,0.034161490683229816
4550,"('never', 'been')",never,been,11,8,0.034161490683229816
5032,"('one', 'can')",one,can,11,8,0.034161490683229816
663,"('and', 'to')",and,to,11,8,0.034161490683229816
6705,"('to', 'one')",to,one,11,8,0.034161490683229816
6321,"('the', 'party')",the,party,22,4,0.034161490683229816
7673,"('you', 'leave')",you,leave,11,8,0.034161490683229816
977,"('be', 'christmas')",be,christmas,22,4,0.034161490683229816
1865,"('everybody', 'everybody')",everybody,everybody,29,3,0.03377329192546584
5403,"('reigns', 'from')",reigns,from,29,3,0.03377329192546584
2459,"('had', 'it')",had,it,17,5,0.03299689440993789
219,"('a', 'second')",a,second,17,5,0.03299689440993789
7028,"('was', 'just')",was,just,17,5,0.03299689440993789
178,"('a', 'lifetime')",a,lifetime,17,5,0.03299689440993789
1056,"('beautiful', 'to')",beautiful,to,17,5,0.03299689440993789
426,"('always', 'will')",always,will,17,5,0.03299689440993789
4784,"('not', 'win')",not,win,17,5,0.03299689440993789
3469,"('know', 'so')",know,so,17,5,0.03299689440993789
6479,"('thing', 'love')",thing,love,17,5,0.03299689440993789
360,"('all', 'is')",all,is,14,6,0.03260869565217391
7833,"('your', 'glory')",your,glory,14,6,0.03260869565217391
6781,"('together', 'we')",together,we,12,7,0.03260869565217391
5558,"('say', 'to')",say,to,12,7,0.03260869565217391
284,"('above', 'with')",above,with,28,3,0.03260869565217391
2562,"('have', 'ever')",have,ever,12,7,0.03260869565217391
5688,"('should', 'have')",should,have,12,7,0.03260869565217391
2030,"('find', 'someone')",find,someone,14,6,0.03260869565217391
3600,"('life', 'without')",life,without,21,4,0.03260869565217391
1367,"('care', 'about')",care,about,12,7,0.03260869565217391
2574,"('have', 'known')",have,known,12,7,0.03260869565217391
1790,"('earth', 'receive')",earth,receive,12,7,0.03260869565217391
3076,"('in', 'two')",in,two,21,4,0.03260869565217391
6751,"('to', 'touch')",to,touch,12,7,0.03260869565217391
6786,"('told', 'you')",told,you,12,7,0.03260869565217391
4772,"('not', 'to')",not,to,14,6,0.03260869565217391
5397,"('receive', 'her')",receive,her,12,7,0.03260869565217391
2947,"('i', 'might')",i,might,12,7,0.03260869565217391
3346,"('just', 'begun')",just,begun,12,7,0.03260869565217391
7237,"('who', 'i')",who,i,14,6,0.03260869565217391
7648,"('you', 'had')",you,had,12,7,0.03260869565217391
2216,"('get', 'a')",get,a,14,6,0.03260869565217391
3707,"('long', 'to')",long,to,14,6,0.03260869565217391
3678,"('live', 'and')",live,and,14,6,0.03260869565217391
2922,"('i', 'heard')",i,heard,12,7,0.03260869565217391
4343,"('mother', 'should')",mother,should,42,2,0.03260869565217391
2739,"('here', 'in')",here,in,12,7,0.03260869565217391
2028,"('find', 'out')",find,out,14,6,0.03260869565217391
3246,"('it', 'like')",it,like,14,6,0.03260869565217391
4499,"('near', 'and')",near,and,12,7,0.03260869565217391
935,"('baby', 'we')",baby,we,14,6,0.03260869565217391
5046,"('one', 'like')",one,like,21,4,0.03260869565217391
5913,"('soul', 'and')",soul,and,12,7,0.03260869565217391
6644,"('to', 'carry')",to,carry,14,6,0.03260869565217391
2170,"('from', 'this')",from,this,21,4,0.03260869565217391
5458,"('right', 'you')",right,you,12,7,0.03260869565217391
6371,"('the', 'story')",the,story,14,6,0.03260869565217391
3817,"('love', 'gim')",love,gim,28,3,0.03260869565217391
6350,"('the', 'savior')",the,savior,12,7,0.03260869565217391
1431,"('christmas', 'all')",christmas,all,14,6,0.03260869565217391
3536,"('let', 'earth')",let,earth,12,7,0.03260869565217391
1985,"('feel', 'your')",feel,your,9,9,0.031444099378881984
1124,"('believe', 'it')",believe,it,9,9,0.031444099378881984
4946,"('oh', 'so')",oh,so,9,9,0.031444099378881984
3591,"('life', 'to')",life,to,9,9,0.031444099378881984
1555,"('crazy', 'love')",crazy,love,27,3,0.031444099378881984
6528,"('this', 'i')",this,i,9,9,0.031444099378881984
7819,"('your', 'baby')",your,baby,27,3,0.031444099378881984
1915,"('eyes', 'you')",eyes,you,9,9,0.031444099378881984
6298,"('the', 'moon')",the,moon,9,9,0.031444099378881984
5174,"('out', 'on')",out,on,9,9,0.031444099378881984
545,"('and', 'day')",and,day,9,9,0.031444099378881984
4153,"('me', 'out')",me,out,9,9,0.031444099378881984
1163,"('birthday', 'happy')",birthday,happy,27,3,0.031444099378881984
779,"('are', 'still')",are,still,27,3,0.031444099378881984
863,"('away', 'you')",away,you,9,9,0.031444099378881984
7409,"('wonders', 'of')",wonders,of,16,5,0.031055900621118012
4711,"('not', 'hide')",not,hide,10,8,0.031055900621118012
6211,"('the', 'cold')",the,cold,10,8,0.031055900621118012
3050,"('in', 'i')",in,i,16,5,0.031055900621118012
7620,"('you', 'done')",you,done,10,8,0.031055900621118012
578,"('and', 'he')",and,he,10,8,0.031055900621118012
1613,"('day', 'on')",day,on,16,5,0.031055900621118012
7236,"('who', 'has')",who,has,10,8,0.031055900621118012
6306,"('the', 'music')",the,music,10,8,0.031055900621118012
7445,"('world', 'with')",world,with,10,8,0.031055900621118012
5097,"('ooh', 'it')",ooh,it,16,5,0.031055900621118012
244,"('a', 'time')",a,time,10,8,0.031055900621118012
6607,"('time', 'it')",time,it,10,8,0.031055900621118012
806,"('as', 'a')",as,a,10,8,0.031055900621118012
7464,"('would', 'i')",would,i,10,8,0.031055900621118012
362,"('all', 'love')",all,love,16,5,0.031055900621118012
1312,"('came', 'and')",came,and,10,8,0.031055900621118012
7655,"('you', 'hold')",you,hold,10,8,0.031055900621118012
6289,"('the', 'magic')",the,magic,10,8,0.031055900621118012
4904,"('of', 'what')",of,what,10,8,0.031055900621118012
1126,"('believe', 'me')",believe,me,10,8,0.031055900621118012
435,"('am', 'alone')",am,alone,20,4,0.031055900621118012
1099,"('before', 'and')",before,and,10,8,0.031055900621118012
6654,"('to', 'end')",to,end,10,8,0.031055900621118012
4750,"('not', 'really')",not,really,10,8,0.031055900621118012
3225,"('it', 'from')",it,from,10,8,0.031055900621118012
3162,"('is', 'really')",is,really,10,8,0.031055900621118012
3568,"('life', 'has')",life,has,10,8,0.031055900621118012
289,"('across', 'the')",across,the,10,8,0.031055900621118012
3087,"('inside', 'my')",inside,my,10,8,0.031055900621118012
6766,"('to', 'write')",to,write,16,5,0.031055900621118012
641,"('and', 'sing')",and,sing,10,8,0.031055900621118012
4441,"('my', 'lover')",my,lover,10,8,0.031055900621118012
6067,"('take', 'you')",take,you,10,8,0.031055900621118012
4874,"('of', 'life')",of,life,20,4,0.031055900621118012
1268,"('but', 'there')",but,there,10,8,0.031055900621118012
6066,"('take', 'this')",take,this,10,8,0.031055900621118012
7444,"('world', 'will')",world,will,13,6,0.030279503105590064
7203,"('when', 'your')",when,your,13,6,0.030279503105590064
1543,"('could', 'see')",could,see,13,6,0.030279503105590064
4203,"('me', 'will')",me,will,26,3,0.030279503105590064
7218,"('where', 'we')",where,we,13,6,0.030279503105590064
5423,"('rest', 'of')",rest,of,13,6,0.030279503105590064
6939,"('us', 'all')",us,all,26,3,0.030279503105590064
2075,"('for', 'i')",for,i,13,6,0.030279503105590064
4710,"('not', 'help')",not,help,13,6,0.030279503105590064
1612,"('day', 'oh')",day,oh,13,6,0.030279503105590064
792,"('arms', 'and')",arms,and,13,6,0.030279503105590064
6599,"('time', 'ago')",time,ago,13,6,0.030279503105590064
7052,"('way', 'down')",way,down,13,6,0.030279503105590064
798,"('around', 'i')",around,i,13,6,0.030279503105590064
5114,"('open', 'your')",open,your,13,6,0.030279503105590064
2585,"('have', 'not')",have,not,13,6,0.030279503105590064
1005,"('be', 'near')",be,near,11,7,0.029891304347826088
1023,"('be', 'this')",be,this,11,7,0.029891304347826088
1636,"('deep', 'in')",deep,in,11,7,0.029891304347826088
117,"(""'s"", 'wrong')",'s,wrong,11,7,0.029891304347826088
2983,"('i', 'start')",i,start,11,7,0.029891304347826088
1875,"('everything', ""'s"")",everything,'s,11,7,0.029891304347826088
7527,"('yeah', 'well')",yeah,well,11,7,0.029891304347826088
7624,"('you', 'even')",you,even,11,7,0.029891304347826088
6135,"('that', 'he')",that,he,11,7,0.029891304347826088
6659,"('to', 'fill')",to,fill,11,7,0.029891304347826088
1688,"('do', 'me')",do,me,11,7,0.029891304347826088
2674,"('heart', 'prepare')",heart,prepare,11,7,0.029891304347826088
4040,"('many', 'people')",many,people,11,7,0.029891304347826088
194,"('a', 'million')",a,million,11,7,0.029891304347826088
2890,"('i', 'come')",i,come,11,7,0.029891304347826088
2886,"('i', 'call')",i,call,11,7,0.029891304347826088
6596,"('till', 'you')",till,you,11,7,0.029891304347826088
3402,"('king', 'let')",king,let,11,7,0.029891304347826088
7463,"('would', 'have')",would,have,11,7,0.029891304347826088
4082,"('me', 'can')",me,can,11,7,0.029891304347826088
1675,"('do', 'because')",do,because,11,7,0.029891304347826088
2710,"('her', 'all')",her,all,11,7,0.029891304347826088
5038,"('one', 'for')",one,for,11,7,0.029891304347826088
5319,"('prepare', 'him')",prepare,him,11,7,0.029891304347826088
1495,"('come', 'let')",come,let,11,7,0.029891304347826088
785,"('are', 'thinking')",are,thinking,11,7,0.029891304347826088
3449,"('know', 'he')",know,he,11,7,0.029891304347826088
3457,"('know', 'just')",know,just,11,7,0.029891304347826088
2766,"('him', 'room')",him,room,11,7,0.029891304347826088
6799,"('too', 'beautiful')",too,beautiful,38,2,0.029503105590062112
4020,"('makin', 'love')",makin,love,38,2,0.029503105590062112
3632,"('like', 'makin')",like,makin,38,2,0.029503105590062112
3822,"('love', 'got')",love,got,19,4,0.029503105590062112
7577,"('you', 'anymore')",you,anymore,19,4,0.029503105590062112
789,"('are', 'we')",are,we,19,4,0.029503105590062112
7296,"('will', 'let')",will,let,19,4,0.029503105590062112
599,"('and', 'look')",and,look,19,4,0.029503105590062112
2385,"('good', 'cheer')",good,cheer,19,4,0.029503105590062112
397,"('alone', 'with')",alone,with,19,4,0.029503105590062112
4654,"('no', 'stranger')",no,stranger,38,2,0.029503105590062112
5626,"('settle', 'for')",settle,for,38,2,0.029503105590062112
193,"('a', 'mighty')",a,mighty,19,4,0.029503105590062112
2473,"('hallelujah', 'hallelujah')",hallelujah,hallelujah,25,3,0.029114906832298136
7346,"('wisdom', 'power')",wisdom,power,25,3,0.029114906832298136
5304,"('power', 'and')",power,and,25,3,0.029114906832298136
744,"('are', 'everything')",are,everything,15,5,0.029114906832298136
4828,"('now', 'now')",now,now,15,5,0.029114906832298136
1218,"('break', 'you')",break,you,15,5,0.029114906832298136
4859,"('of', 'course')",of,course,15,5,0.029114906832298136
7584,"('you', 'babe')",you,babe,15,5,0.029114906832298136
1316,"('came', 'into')",came,into,15,5,0.029114906832298136
6727,"('to', 'set')",to,set,15,5,0.029114906832298136
7782,"('you', 'wait')",you,wait,15,5,0.029114906832298136
2531,"('hard', 'for')",hard,for,37,2,0.02872670807453416
5178,"('out', 'this')",out,this,37,2,0.02872670807453416
2072,"('for', 'god')",for,god,37,2,0.02872670807453416
6713,"('to', 'praise')",to,praise,73,1,0.028338509316770188
3239,"('it', 'if')",it,if,12,6,0.027950310559006212
6813,"('too', 'you')",too,you,12,6,0.027950310559006212
5720,"('sing', 'and')",sing,and,12,6,0.027950310559006212
6393,"('the', 'wall')",the,wall,12,6,0.027950310559006212
4870,"('of', 'hope')",of,hope,18,4,0.027950310559006212
7333,"('win', 'a')",win,a,12,6,0.027950310559006212
6413,"('them', 'in')",them,in,12,6,0.027950310559006212
6392,"('the', 'very')",the,very,9,8,0.027950310559006212
7813,"('young', 'love')",young,love,24,3,0.027950310559006212
2205,"('game', 'of')",game,of,18,4,0.027950310559006212
7616,"('you', 'darling')",you,darling,12,6,0.027950310559006212
105,"(""'s"", 'to')",'s,to,9,8,0.027950310559006212
4795,"('nothing', 'else')",nothing,else,12,6,0.027950310559006212
5848,"('someday', 'you')",someday,you,12,6,0.027950310559006212
1034,"('be', 'yours')",be,yours,12,6,0.027950310559006212
7003,"('want', 'that')",want,that,24,3,0.027950310559006212
5671,"('she', 'was')",she,was,12,6,0.027950310559006212
1128,"('believe', 'the')",believe,the,9,8,0.027950310559006212
6423,"('then', 'who')",then,who,24,3,0.027950310559006212
4111,"('me', 'hangin')",me,hangin,12,6,0.027950310559006212
4907,"('of', 'year')",of,year,9,8,0.027950310559006212
2180,"('fun', 'fun')",fun,fun,36,2,0.027950310559006212
4854,"('of', 'and')",of,and,9,8,0.027950310559006212
62,"(""'s"", 'it')",'s,it,18,4,0.027950310559006212
2567,"('have', 'gone')",have,gone,9,8,0.027950310559006212
5898,"('song', 'this')",song,this,24,3,0.027950310559006212
6476,"('thing', 'for')",thing,for,12,6,0.027950310559006212
7086,"('we', 'get')",we,get,12,6,0.027950310559006212
4316,"('more', 'love')",more,love,12,6,0.027950310559006212
1329,"('can', 'get')",can,get,12,6,0.027950310559006212
2076,"('for', 'it')",for,it,12,6,0.027950310559006212
985,"('be', 'free')",be,free,9,8,0.027950310559006212
4668,"('nobody', 'like')",nobody,like,24,3,0.027950310559006212
1357,"('can', 'take')",can,take,9,8,0.027950310559006212
7657,"('you', 'honey')",you,honey,12,6,0.027950310559006212
7416,"('words', 'are')",words,are,18,4,0.027950310559006212
6563,"('though', 'you')",though,you,12,6,0.027950310559006212
5020,"('once', 'again')",once,again,9,8,0.027950310559006212
6088,"('tell', 'it')",tell,it,12,6,0.027950310559006212
4574,"('never', 'love')",never,love,12,6,0.027950310559006212
3459,"('know', 'know')",know,know,18,4,0.027950310559006212
1999,"('felicidad', 'feliz')",felicidad,feliz,12,6,0.027950310559006212
2844,"('how', 'many')",how,many,12,6,0.027950310559006212
6641,"('to', 'bring')",to,bring,12,6,0.027950310559006212
7431,"('world', 'is')",world,is,9,8,0.027950310559006212
1984,"('feel', 'you')",feel,you,9,8,0.027950310559006212
6488,"('things', 'are')",things,are,9,8,0.027950310559006212
6658,"('to', 'fight')",to,fight,12,6,0.027950310559006212
2978,"('i', 'sing')",i,sing,9,8,0.027950310559006212
135,"('a', 'child')",a,child,9,8,0.027950310559006212
2500,"('happy', 'baby')",happy,baby,18,4,0.027950310559006212
1826,"('even', 'when')",even,when,12,6,0.027950310559006212
4214,"('mean', 'to')",mean,to,9,8,0.027950310559006212
5438,"('right', 'here')",right,here,9,8,0.027950310559006212
3170,"('is', 'strong')",is,strong,10,7,0.02717391304347826
4107,"('me', 'give')",me,give,14,5,0.02717391304347826
3403,"('king', 'of')",king,of,10,7,0.02717391304347826
6687,"('to', 'learn')",to,learn,14,5,0.02717391304347826
1807,"('enough', 'for')",enough,for,10,7,0.02717391304347826
2968,"('i', 'remember')",i,remember,10,7,0.02717391304347826
2042,"('first', 'time')",first,time,10,7,0.02717391304347826
2469,"('had', 'you')",had,you,14,5,0.02717391304347826
4433,"('my', 'knees')",my,knees,10,7,0.02717391304347826
256,"('a', 'year')",a,year,10,7,0.02717391304347826
2982,"('i', 'stand')",i,stand,10,7,0.02717391304347826
7606,"('you', 'care')",you,care,10,7,0.02717391304347826
7713,"('you', 'ooh')",you,ooh,10,7,0.02717391304347826
5167,"('out', 'i')",out,i,10,7,0.02717391304347826
7197,"('when', 'my')",when,my,10,7,0.02717391304347826
1533,"('could', 'i')",could,i,10,7,0.02717391304347826
2320,"('go', 'out')",go,out,10,7,0.02717391304347826
4483,"('myself', 'in')",myself,in,14,5,0.02717391304347826
1229,"('bring', 'to')",bring,to,10,7,0.02717391304347826
2306,"('go', 'but')",go,but,10,7,0.02717391304347826
587,"('and', 'in')",and,in,10,7,0.02717391304347826
5505,"('same', 'old')",same,old,10,7,0.02717391304347826
7880,"('your', 'way')",your,way,10,7,0.02717391304347826
7035,"('was', 'so')",was,so,10,7,0.02717391304347826
5760,"('so', 'bad')",so,bad,10,7,0.02717391304347826
7270,"('why', 'why')",why,why,10,7,0.02717391304347826
4564,"('never', 'got')",never,got,10,7,0.02717391304347826
5653,"('share', 'with')",share,with,10,7,0.02717391304347826
5807,"('so', 'sweet')",so,sweet,10,7,0.02717391304347826
4327,"('more', 'to')",more,to,10,7,0.02717391304347826
2615,"('he', 'said')",he,said,10,7,0.02717391304347826
4679,"('not', 'ask')",not,ask,10,7,0.02717391304347826
3179,"('is', 'true')",is,true,10,7,0.02717391304347826
376,"('all', 'these')",all,these,10,7,0.02717391304347826
7476,"('would', 'you')",would,you,14,5,0.02717391304347826
5412,"('remind', 'me')",remind,me,14,5,0.02717391304347826
3731,"('lord', 'is')",lord,is,10,7,0.02717391304347826
2979,"('i', 'smile')",i,smile,14,5,0.02717391304347826
2949,"('i', 'must')",i,must,10,7,0.02717391304347826
5977,"('stop', 'and')",stop,and,10,7,0.02717391304347826
347,"('all', 'away')",all,away,14,5,0.02717391304347826
1307,"('called', 'love')",called,love,14,5,0.02717391304347826
5323,"('pretend', 'that')",pretend,that,10,7,0.02717391304347826
659,"('and', 'things')",and,things,10,7,0.02717391304347826
5957,"('stay', 'with')",stay,with,10,7,0.02717391304347826
7644,"('you', 'god')",you,god,23,3,0.026785714285714284
5719,"('sing', 'along')",sing,along,17,4,0.026397515527950312
3806,"('love', 'everyday')",love,everyday,17,4,0.026397515527950312
5448,"('right', 'on')",right,on,17,4,0.026397515527950312
2762,"('him', 'i')",him,i,17,4,0.026397515527950312
1840,"('ever', 'needed')",ever,needed,17,4,0.026397515527950312
3934,"('love', 'want')",love,want,17,4,0.026397515527950312
2636,"('heard', 'it')",heard,it,17,4,0.026397515527950312
691,"('another', 'year')",another,year,11,6,0.02562111801242236
6744,"('to', 'thank')",to,thank,11,6,0.02562111801242236
6854,"('try', 'my')",try,my,11,6,0.02562111801242236
1028,"('be', 'where')",be,where,11,6,0.02562111801242236
6656,"('to', 'fall')",to,fall,11,6,0.02562111801242236
4902,"('of', 'us')",of,us,11,6,0.02562111801242236
433,"('am', 'alive')",am,alive,11,6,0.02562111801242236
7543,"('year', 'when')",year,when,11,6,0.02562111801242236
6626,"('tired', 'of')",tired,of,11,6,0.02562111801242236
6496,"('things', 'we')",things,we,11,6,0.02562111801242236
1889,"('everywhere', 'i')",everywhere,i,11,6,0.02562111801242236
222,"('a', 'shame')",a,shame,11,6,0.02562111801242236
3866,"('love', 'new')",love,new,22,3,0.02562111801242236
4761,"('not', 'stay')",not,stay,11,6,0.02562111801242236
3922,"('love', 'thing')",love,thing,33,2,0.02562111801242236
446,"('am', 'down')",am,down,11,6,0.02562111801242236
4141,"('me', 'never')",me,never,11,6,0.02562111801242236
2393,"('good', 'it')",good,it,11,6,0.02562111801242236
3649,"('like', 'your')",like,your,11,6,0.02562111801242236
1013,"('be', 'right')",be,right,11,6,0.02562111801242236
7809,"('you', 'your')",you,your,11,6,0.02562111801242236
4967,"('old', 'and')",old,and,11,6,0.02562111801242236
661,"('and', 'this')",and,this,11,6,0.02562111801242236
4199,"('me', 'where')",me,where,11,6,0.02562111801242236
611,"('and', 'more')",and,more,11,6,0.02562111801242236
6080,"('tears', 'and')",tears,and,11,6,0.02562111801242236
6264,"('the', 'holiday')",the,holiday,11,6,0.02562111801242236
2711,"('her', 'and')",her,and,11,6,0.02562111801242236
7418,"('words', 'i')",words,i,11,6,0.02562111801242236
215,"('a', 'rock')",a,rock,65,1,0.025232919254658384
4825,"('now', 'love')",now,love,13,5,0.025232919254658384
379,"('all', 'those')",all,those,13,5,0.025232919254658384
5664,"('she', 'gives')",she,gives,13,5,0.025232919254658384
4026,"('man', 'come')",man,come,13,5,0.025232919254658384
4634,"('no', 'it')",no,it,13,5,0.025232919254658384
3674,"('little', 'thing')",little,thing,13,5,0.025232919254658384
1066,"('because', 'love')",because,love,13,5,0.025232919254658384
1567,"('crying', 'for')",crying,for,13,5,0.025232919254658384
6997,"('want', 'love')",want,love,13,5,0.025232919254658384
1290,"('by', 'now')",by,now,13,5,0.025232919254658384
6877,"('two', 'in')",two,in,13,5,0.025232919254658384
1289,"('by', 'myself')",by,myself,13,5,0.025232919254658384
3491,"('knows', 'what')",knows,what,32,2,0.024844720496894408
946,"('back', 'home')",back,home,8,8,0.024844720496894408
2131,"('found', 'in')",found,in,8,8,0.024844720496894408
6401,"('the', 'words')",the,words,8,8,0.024844720496894408
6597,"('time', ""'s"")",time,'s,16,4,0.024844720496894408
2342,"('god', 'god')",god,god,16,4,0.024844720496894408
3605,"('lift', 'my')",lift,my,16,4,0.024844720496894408
7321,"('will', 'still')",will,still,8,8,0.024844720496894408
5914,"('soul', 'i')",soul,i,8,8,0.024844720496894408
6646,"('to', 'come')",to,come,8,8,0.024844720496894408
3828,"('love', 'hey')",love,hey,8,8,0.024844720496894408
1466,"('christmas', 'war')",christmas,war,16,4,0.024844720496894408
488,"('am', 'talkin')",am,talkin,16,4,0.024844720496894408
2154,"('friends', 'are')",friends,are,8,8,0.024844720496894408
5923,"('sound', 'of')",sound,of,8,8,0.024844720496894408
3141,"('is', 'in')",is,in,8,8,0.024844720496894408
142,"('a', 'diamond')",a,diamond,8,8,0.024844720496894408
636,"('and', 'rescue')",and,rescue,16,4,0.024844720496894408
2458,"('had', 'enough')",had,enough,16,4,0.024844720496894408
1791,"('easier', 'to')",easier,to,16,4,0.024844720496894408
2997,"('i', 'tried')",i,tried,8,8,0.024844720496894408
3581,"('life', 'my')",life,my,32,2,0.024844720496894408
5810,"('so', 'that')",so,that,8,8,0.024844720496894408
7181,"('what', 'this')",what,this,16,4,0.024844720496894408
7799,"('you', 'wish')",you,wish,8,8,0.024844720496894408
7496,"('ya', 'do')",ya,do,32,2,0.024844720496894408
5772,"('so', 'far')",so,far,8,8,0.024844720496894408
1597,"('darling', 'i')",darling,i,8,8,0.024844720496894408
3544,"('let', 'my')",let,my,8,8,0.024844720496894408
2357,"('god', 'only')",god,only,32,2,0.024844720496894408
3271,"('it', 'the')",it,the,8,8,0.024844720496894408
6454,"('these', 'words')",these,words,16,4,0.024844720496894408
5636,"('sexy', 'boy')",sexy,boy,32,2,0.024844720496894408
448,"('am', 'fallin')",am,fallin,16,4,0.024844720496894408
4691,"('not', 'cry')",not,cry,8,8,0.024844720496894408
3220,"('it', 'does')",it,does,8,8,0.024844720496894408
6277,"('the', 'last')",the,last,9,7,0.024456521739130436
5316,"('pray', 'that')",pray,that,9,7,0.024456521739130436
606,"('and', 'maybe')",and,maybe,9,7,0.024456521739130436
3006,"('i', 'went')",i,went,9,7,0.024456521739130436
5179,"('out', 'to')",out,to,9,7,0.024456521739130436
3208,"('it', 'back')",it,back,21,3,0.024456521739130436
7786,"('you', 'warm')",you,warm,9,7,0.024456521739130436
4557,"('never', 'ever')",never,ever,9,7,0.024456521739130436
7526,"('yeah', 'we')",yeah,we,9,7,0.024456521739130436
2618,"('he', 'was')",he,was,9,7,0.024456521739130436
4810,"('now', 'all')",now,all,9,7,0.024456521739130436
7059,"('way', 'love')",way,love,9,7,0.024456521739130436
876,"('babe', 'i')",babe,i,9,7,0.024456521739130436
2905,"('i', 'felt')",i,felt,9,7,0.024456521739130436
479,"('am', 'running')",am,running,9,7,0.024456521739130436
4450,"('my', 'one')",my,one,9,7,0.024456521739130436
3052,"('in', 'it')",in,it,9,7,0.024456521739130436
4468,"('my', 'time')",my,time,9,7,0.024456521739130436
1443,"('christmas', 'happy')",christmas,happy,9,7,0.024456521739130436
4459,"('my', 'savior')",my,savior,21,3,0.024456521739130436
6359,"('the', 'snow')",the,snow,9,7,0.024456521739130436
6099,"('tells', 'me')",tells,me,9,7,0.024456521739130436
1919,"('face', 'the')",face,the,9,7,0.024456521739130436
4043,"('many', 'times')",many,times,9,7,0.024456521739130436
7167,"('what', 'did')",what,did,9,7,0.024456521739130436
6502,"('think', 'love')",think,love,9,7,0.024456521739130436
6081,"('tears', 'are')",tears,are,9,7,0.024456521739130436
5216,"('part', 'i')",part,i,9,7,0.024456521739130436
3326,"('joy', 'oh')",joy,oh,9,7,0.024456521739130436
4085,"('me', 'close')",me,close,9,7,0.024456521739130436
6098,"('telling', 'you')",telling,you,9,7,0.024456521739130436
7486,"('wrong', 'i')",wrong,i,9,7,0.024456521739130436
3710,"('look', 'around')",look,around,9,7,0.024456521739130436
7869,"('your', 'side')",your,side,9,7,0.024456521739130436
7578,"('you', 'anything')",you,anything,9,7,0.024456521739130436
7770,"('you', 'touch')",you,touch,9,7,0.024456521739130436
6981,"('wait', 'to')",wait,to,9,7,0.024456521739130436
4760,"('not', 'stand')",not,stand,9,7,0.024456521739130436
1236,"('broken', 'heart')",broken,heart,9,7,0.024456521739130436
2663,"('heart', 'it')",heart,it,9,7,0.024456521739130436
5577,"('see', 'all')",see,all,9,7,0.024456521739130436
1824,"('even', 'the')",even,the,9,7,0.024456521739130436
4875,"('of', 'light')",of,light,9,7,0.024456521739130436
6054,"('tainted', 'love')",tainted,love,31,2,0.02406832298136646
4274,"('miracle', 'it')",miracle,it,31,2,0.02406832298136646
1207,"('boy', 'you')",boy,you,10,6,0.023291925465838508
6198,"('the', 'blues')",the,blues,12,5,0.023291925465838508
5954,"('stay', 'i')",stay,i,10,6,0.023291925465838508
5878,"('sometimes', 'it')",sometimes,it,10,6,0.023291925465838508
